Date,phy,zoo,nut
2006-03-22,,,2.633406
2006-03-27,2.0544270396710544,0.0,0.9084342000000001
2006-04-03,0.9850533854246872,1.08,1.3224041
2006-04-13,1.1686661393176838,,
2006-04-17,4.546282073163789,0.36,0.9672986
2006-04-24,3.4092724265641343,0.0,0.7621201000000001
2006-05-03,1.3352534562211982,,0.8745823
2006-05-15,,2.88,
2006-05-16,1.5040675943085093,0.40018000000000004,10.521611100000001
2006-05-22,5.474169294203247,0.0,
2006-05-26,4.314878669717378,0.0,1.0489875
2006-06-05,8.276296346813979,,
2006-06-13,2.7252591620584594,,
2006-06-19,3.341340985782526,24.293999999999997,1.28217824
2006-06-28,4.822503194826318,275.179,0.7265744999999999
2006-07-11,3.7120406475245216,262.163,1.0202105000000001
2006-07-18,3.4568829020441925,221.757,0.6022435
2006-07-24,9.935691650058162,174.887,0.4437645
2006-07-31,3.9792925968041217,90.38199999999999,0.5522020000000001
2006-08-08,2.7599497276916636,120.77199999999999,0.5665585
2006-08-14,4.254791847113243,53.901,0.6943255
2006-08-22,4.634214039016059,61.65,2.5308875699999995
2006-08-28,4.458322432450148,15.218000000000002,
2006-09-06,4.37933048949677,,
